Date,Open,High,Low,Close,Adj Close,Volume
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,194.750000,195.449997,191.100006,193.250000,188.002777,1725748
2023-08-04,193.850006,196.149994,189.550003,191.449997,186.251648,2033931
2023-08-07,191.000000,193.949997,187.649994,189.449997,184.305954,2383148
2023-08-08,190.149994,196.350006,189.649994,194.850006,189.559341,1672412
2023-08-09,195.350006,195.500000,192.449997,194.000000,188.732407,652577
2023-08-10,194.350006,194.750000,190.750000,191.850006,186.640793,679939
2023-08-11,193.000000,194.500000,191.500000,192.699997,187.467697,389380
2023-08-14,192.149994,192.449997,187.449997,188.850006,183.722244,1565446
2023-08-16,188.699997,188.699997,185.750000,186.649994,181.581970,635456
2023-08-17,187.100006,190.649994,186.350006,189.850006,184.695099,766531
2023-08-18,190.699997,192.500000,189.050003,191.649994,186.446213,649010
2023-08-21,191.850006,192.300003,189.949997,190.800003,185.619293,315146
2023-08-22,191.199997,191.850006,189.899994,190.250000,185.084229,411020
2023-08-23,190.300003,194.649994,190.250000,193.350006,188.100067,927354
2023-08-24,193.399994,194.899994,190.699997,191.850006,186.640793,629479
2023-08-25,191.000000,191.800003,188.750000,189.750000,184.597809,573496
2023-08-28,190.050003,190.899994,189.500000,190.050003,184.889664,349657
2023-08-29,190.250000,191.550003,189.199997,191.199997,186.008438,218456
2023-08-30,191.750000,192.399994,191.300003,191.699997,186.494858,481809
2023-08-31,191.699997,192.800003,186.550003,187.199997,182.117035,790527
2023-09-01,187.199997,191.750000,186.449997,190.699997,185.522003,2139239
2023-09-04,191.000000,195.800003,190.250000,195.350006,190.045761,1576340
2023-09-05,195.550003,198.399994,194.500000,195.800003,190.483536,703320
2023-09-06,196.000000,197.550003,194.050003,194.949997,189.656616,576147
2023-09-07,195.500000,196.649994,194.500000,196.149994,190.824020,422995
2023-09-08,196.899994,200.050003,196.199997,197.750000,192.380585,555533
2023-09-11,198.399994,204.649994,198.399994,202.850006,197.342117,888069
2023-09-12,204.050003,204.050003,197.850006,199.850006,194.423569,1449994
2023-09-13,199.699997,209.300003,198.000000,208.699997,203.033264,1140224
2023-09-14,209.050003,213.149994,209.050003,211.850006,206.097748,1778462
2023-09-15,212.000000,212.699997,209.350006,210.800003,205.076248,738443
2023-09-18,209.300003,219.600006,209.300003,217.250000,211.351105,2074831
2023-09-20,216.949997,218.100006,212.949997,213.550003,207.751572,867054
2023-09-21,213.000000,217.500000,206.449997,207.100006,201.476715,1466107
2023-09-22,209.300003,218.000000,208.649994,215.399994,209.551331,1336905
2023-09-25,216.050003,219.399994,214.199997,217.449997,211.545685,1125892
2023-09-26,217.050003,218.100006,212.899994,213.649994,207.848862,742657
2023-09-27,213.699997,216.100006,211.800003,214.750000,208.918991,695667
2023-09-28,215.000000,216.449997,209.899994,210.750000,205.027603,643963
2023-09-29,212.500000,215.300003,212.000000,213.800003,207.994797,567338
2023-10-03,213.899994,218.350006,212.000000,217.850006,211.934830,578934
2023-10-04,217.800003,217.800003,210.850006,212.449997,206.681442,745024
2023-10-05,213.050003,214.500000,210.050003,212.500000,206.730087,558466
2023-10-06,213.899994,216.050003,212.350006,215.300003,209.454056,453156
2023-10-09,211.050003,215.300003,210.399994,211.750000,206.000443,776543
2023-10-10,211.850006,214.500000,211.850006,214.199997,208.383926,568911
2023-10-11,209.600006,210.550003,206.250000,207.199997,201.573990,1269350
2023-10-12,208.000000,209.399994,207.500000,207.750000,202.109055,1572376
2023-10-13,206.699997,206.899994,201.149994,203.500000,197.974457,1769911
2023-10-16,201.149994,206.550003,201.149994,205.750000,200.163361,1678523
2023-10-17,206.000000,208.050003,206.000000,207.300003,201.671280,857432
2023-10-18,207.000000,208.600006,203.100006,203.699997,198.169022,1256338
2023-10-19,202.000000,206.000000,201.100006,205.199997,199.628296,1155840
2023-10-20,204.899994,205.550003,201.250000,202.300003,196.807037,1501286
2023-10-23,202.050003,203.750000,193.699997,195.050003,189.753906,1223614
2023-10-25,195.600006,198.300003,193.800003,194.850006,189.559341,1080447
2023-10-26,193.949997,193.949997,187.949997,189.300003,184.160034,2029894
2023-10-27,190.350006,197.500000,190.350006,196.899994,191.553665,1365330
2023-10-30,197.250000,199.899994,194.550003,198.199997,192.818359,651541
2023-10-31,199.050003,199.699997,195.699997,196.100006,190.775391,355668
2023-11-01,196.250000,198.149994,195.100006,195.350006,190.045761,364710
2023-11-02,197.250000,200.600006,197.000000,200.000000,194.569489,1234328
2023-11-03,201.500000,204.199997,201.000000,203.750000,198.217667,1555661
2023-11-06,201.500000,201.500000,194.800003,195.550003,190.240326,1773268
2023-11-07,197.300003,197.300003,190.600006,191.250000,186.057083,4298392
2023-11-08,193.850006,194.000000,191.550003,192.500000,187.273132,1691856
2023-11-09,193.449997,194.300003,192.500000,193.000000,187.759567,686783
2023-11-10,192.949997,195.250000,191.850006,194.850006,189.559341,1370199
2023-11-13,195.100006,197.199997,193.399994,196.699997,191.359100,1271113
2023-11-15,198.500000,199.300003,197.250000,197.699997,192.331940,1133173
2023-11-16,198.000000,200.000000,196.949997,198.449997,193.061569,1223704
2023-11-17,195.250000,197.750000,193.850006,196.649994,191.310440,2034223
2023-11-20,197.149994,198.649994,196.050003,197.699997,192.331940,930849
2023-11-21,198.000000,198.699997,194.699997,195.800003,190.483536,851496
2023-11-22,196.800003,196.800003,192.750000,194.600006,189.316116,658337
2023-11-23,195.000000,196.600006,194.000000,194.300003,189.024261,255196
2023-11-24,194.500000,195.350006,192.699997,193.149994,187.905487,433706
2023-11-28,193.000000,198.500000,193.000000,196.500000,191.164520,870719
2023-11-29,196.949997,198.899994,196.500000,197.649994,192.283295,1374932
2023-11-30,197.449997,201.699997,196.399994,197.250000,191.894165,1564360
2023-12-01,198.699997,203.750000,198.550003,201.850006,196.369263,2222276
2023-12-04,204.649994,210.100006,204.649994,209.149994,203.471039,1907435
2023-12-05,209.300003,214.600006,209.250000,210.949997,205.222168,2257155
2023-12-06,211.750000,211.750000,208.050003,209.449997,203.762894,1197293
2023-12-07,209.100006,213.300003,208.050003,211.300003,205.562668,659954
2023-12-08,211.500000,215.600006,208.500000,212.149994,206.389587,2182986
2023-12-11,213.000000,217.199997,213.000000,215.300003,209.454056,1681661
2023-12-12,216.000000,217.149994,214.050003,216.000000,210.135056,944089
2023-12-13,217.449997,222.600006,214.699997,221.000000,214.999283,1462126
2023-12-14,222.199997,224.300003,219.600006,220.000000,214.026443,889216
2023-12-15,222.899994,226.250000,218.649994,224.550003,218.452896,762665
2023-12-18,224.750000,227.500000,222.899994,224.250000,218.161041,826478
2023-12-19,225.850006,228.600006,221.600006,226.050003,219.912170,853781
2023-12-20,227.949997,229.550003,217.300003,219.199997,213.248154,1278293
2023-12-21,217.949997,225.899994,214.850006,224.750000,218.647461,1242722
2023-12-22,225.000000,226.649994,221.399994,223.600006,217.528702,540057
2023-12-26,222.399994,226.699997,222.399994,225.149994,219.036606,830148
2023-12-27,225.449997,233.750000,225.449997,232.000000,225.700607,1050292
2023-12-28,234.000000,235.949997,231.600006,233.000000,226.673462,1765906
2023-12-29,233.300003,233.600006,229.399994,231.100006,224.825058,797470
2024-01-01,233.050003,236.750000,231.149994,233.899994,227.549011,1125925
2024-01-02,234.000000,235.850006,228.850006,230.550003,224.289978,869835
2024-01-03,232.100006,235.399994,227.350006,232.949997,226.624817,869176
2024-01-04,233.250000,240.000000,232.949997,237.800003,231.343124,1205529
2024-01-05,239.000000,239.399994,231.000000,234.449997,228.084091,1080445
2024-01-08,231.600006,231.600006,222.699997,223.449997,217.382767,1754408
2024-01-09,226.899994,227.399994,222.750000,223.199997,217.139557,1137489
2024-01-10,223.199997,224.949997,219.449997,223.800003,217.723267,2255023
2024-01-11,225.000000,227.350006,224.000000,226.050003,219.912170,775453
2024-01-12,227.000000,232.100006,225.250000,229.850006,223.608994,1312695
2024-01-15,231.850006,233.199997,228.600006,231.250000,224.970978,1796426
2024-01-16,231.250000,234.199997,229.449997,231.199997,224.922333,909100
2024-01-17,229.399994,233.199997,224.649994,225.500000,219.377106,1338129
2024-01-18,null,null,null,null,null,null
2024-01-19,229.850006,231.500000,228.500000,230.550003,224.289978,1024368
2024-01-23,234.250000,235.699997,221.600006,222.649994,216.604477,1239524
2024-01-24,223.850006,229.000000,219.649994,228.649994,222.441559,1192366
2024-01-25,228.000000,231.350006,223.449997,227.149994,220.982300,24427140
2024-01-29,228.000000,235.750000,227.750000,233.949997,227.597656,1913360
2024-01-30,234.149994,242.350006,233.850006,237.300003,230.856705,1296500
2024-01-31,239.500000,249.850006,232.199997,247.699997,240.974319,1850740
2024-02-01,250.000000,257.450012,242.899994,255.949997,249.000305,2775125
2024-02-02,259.100006,261.000000,254.550003,255.300003,248.367966,1074841
2024-02-05,256.549988,262.399994,255.750000,257.500000,250.508224,1511837
2024-02-06,258.000000,258.000000,246.399994,250.399994,243.600998,1298523
2024-02-07,252.500000,252.699997,242.699997,244.850006,238.201706,2263169
2024-02-08,248.949997,256.200012,247.000000,253.100006,246.227692,2156622
2024-02-09,253.750000,267.000000,247.500000,262.649994,255.518387,4090827
2024-02-12,266.450012,267.350006,253.250000,255.000000,248.076096,1110912
2024-02-13,254.250000,260.450012,249.199997,259.399994,252.356628,1060996
2024-02-14,255.000000,271.350006,252.449997,268.299988,261.014954,849999
2024-02-15,270.399994,277.000000,269.000000,275.549988,268.068115,1570345
2024-02-16,276.850006,280.850006,274.600006,275.549988,268.068115,630187
2024-02-19,275.549988,277.000000,269.700012,270.750000,263.398438,565408
2024-02-20,270.600006,274.750000,269.850006,273.200012,265.781952,547219
2024-02-21,273.250000,279.500000,273.049988,275.299988,267.824890,659613
2024-02-22,277.000000,277.000000,270.200012,275.700012,268.214050,683954
2024-02-23,275.700012,280.200012,265.450012,268.899994,261.598663,1081134
2024-02-26,269.000000,272.299988,266.700012,269.600006,262.279694,768066
2024-02-27,269.600006,273.000000,267.399994,270.250000,262.912018,600321
2024-02-28,270.950012,271.450012,260.799988,261.700012,254.594193,388819
2024-02-29,261.750000,267.500000,258.350006,265.750000,258.534210,366613
2024-03-01,266.850006,272.100006,265.399994,271.100006,263.738953,598764
2024-03-04,273.149994,276.200012,272.250000,273.299988,265.879211,587799
2024-03-05,273.250000,278.549988,272.350006,278.000000,270.451599,978598
2024-03-06,277.350006,284.250000,271.350006,282.549988,274.878052,874785
2024-03-07,283.399994,284.500000,279.200012,281.799988,274.148407,551009
2024-03-11,282.549988,285.500000,276.500000,277.399994,269.867889,821549
2024-03-12,277.399994,279.549988,270.799988,271.399994,264.030792,692931
2024-03-13,271.450012,273.350006,258.450012,260.399994,253.329468,486724
2024-03-14,259.200012,263.850006,255.699997,259.250000,252.210709,425043
2024-03-15,258.850006,261.450012,250.149994,253.800003,246.908691,1080342
2024-03-18,253.699997,257.899994,252.250000,254.500000,247.589676,355505
2024-03-19,254.000000,255.699997,248.449997,249.050003,242.287659,483941
2024-03-20,250.800003,252.899994,243.899994,249.750000,242.968658,343928
2024-03-21,253.149994,257.250000,253.050003,255.750000,248.805740,191751
2024-03-22,255.800003,261.000000,253.699997,259.850006,252.794418,400012
2024-03-26,257.500000,263.750000,257.500000,261.549988,254.448242,292233
2024-03-27,261.000000,263.750000,257.850006,258.850006,251.821579,350084
2024-03-28,259.200012,266.399994,259.049988,264.200012,257.026306,703610
2024-04-01,265.649994,268.149994,265.000000,266.700012,259.458435,452401
2024-04-02,266.399994,272.100006,266.399994,271.399994,264.030792,427440
2024-04-03,270.549988,275.700012,267.700012,274.399994,266.949341,737711
2024-04-04,276.850006,276.850006,268.399994,269.350006,262.036469,813242
2024-04-05,269.799988,270.799988,266.200012,268.700012,261.404114,530710
2024-04-08,271.149994,272.549988,266.899994,267.500000,260.236694,618027
2024-04-09,269.450012,269.850006,263.700012,265.350006,258.145081,384388
2024-04-10,265.649994,272.200012,265.500000,270.549988,263.203857,352851
2024-04-12,270.200012,272.250000,267.000000,267.850006,260.577209,551646
2024-04-15,263.299988,266.350006,259.899994,261.350006,254.253693,906272
2024-04-16,259.149994,259.600006,254.050003,254.699997,247.784241,583609
2024-04-18,255.000000,263.450012,255.000000,259.149994,252.113419,526489
2024-04-19,256.149994,257.500000,250.949997,256.950012,249.973160,799834
2024-04-22,258.450012,261.799988,257.799988,261.200012,254.107773,542081
2024-04-23,263.350006,263.500000,259.700012,260.200012,253.134918,255902
2024-04-24,260.850006,261.950012,258.500000,259.200012,252.162079,218905
2024-04-25,259.350006,269.399994,258.799988,268.700012,261.404114,1430806
2024-04-26,270.649994,272.700012,267.399994,268.149994,260.869049,842232
2024-04-29,269.149994,273.799988,264.950012,272.700012,265.295502,1309389
2024-04-30,273.750000,284.799988,272.649994,281.600006,273.953857,1990492
2024-05-02,281.750000,283.850006,279.000000,279.299988,271.716278,548007
2024-05-03,282.549988,282.549988,274.299988,276.000000,268.505890,313597
2024-05-06,276.000000,276.049988,259.750000,265.750000,258.534210,1514462
2024-05-07,266.000000,268.299988,257.850006,259.200012,252.162079,710238
2024-05-08,259.200012,266.250000,258.399994,262.700012,255.567047,596047
2024-05-09,270.000000,271.700012,260.000000,262.649994,255.518387,1925651
2024-05-10,265.000000,266.750000,248.550003,255.649994,248.708450,1779907
2024-05-13,260.600006,261.750000,251.649994,259.000000,251.967499,1754518
2024-05-14,259.450012,263.149994,257.700012,260.850006,253.767273,415743
2024-05-15,261.549988,267.600006,260.950012,263.899994,256.734436,736196
2024-05-16,265.850006,267.000000,259.100006,263.200012,256.053467,788729
2024-05-17,262.850006,264.600006,260.000000,261.250000,254.156403,724115
2024-05-21,262.450012,266.700012,260.299988,265.450012,258.242371,587674
2024-05-22,267.000000,267.500000,262.399994,263.399994,256.248016,336065
2024-05-23,265.100006,271.899994,264.700012,269.299988,261.987823,1135080
2024-05-24,269.250000,272.250000,267.799988,269.049988,261.744598,659181
2024-05-27,269.399994,273.299988,265.700012,270.799988,263.447083,972458
2024-05-28,271.000000,271.750000,262.799988,264.299988,257.123566,467621
2024-05-29,263.399994,266.149994,262.000000,263.399994,256.248016,368692
2024-05-30,262.799988,267.450012,261.200012,262.899994,255.761597,535374
2024-05-31,263.500000,266.299988,261.549988,265.149994,257.950500,568653
2024-06-03,275.049988,298.450012,275.049988,296.649994,288.595184,5973374
2024-06-04,296.450012,296.450012,237.350006,248.250000,241.509384,4401446
2024-06-05,258.299988,262.850006,236.600006,259.500000,252.453918,2401242
2024-06-06,262.899994,273.799988,261.500000,268.750000,261.452759,1549719
2024-06-07,268.600006,271.950012,266.600006,270.799988,263.447083,490742
2024-06-10,273.700012,279.549988,272.500000,276.399994,268.895020,2109365
2024-06-11,276.399994,279.299988,273.899994,274.700012,267.241211,838383
2024-06-12,275.000000,284.899994,273.600006,283.350006,275.656342,1325329
2024-06-13,285.000000,285.149994,281.250000,282.649994,274.975342,1066458
2024-06-14,282.649994,287.500000,281.799988,286.250000,278.477600,1079048
2024-06-18,286.500000,288.649994,285.000000,287.200012,279.401794,617555
2024-06-19,286.750000,290.450012,282.700012,283.850006,276.142761,959476
2024-06-20,284.799988,287.649994,283.649994,285.200012,277.456116,483798
2024-06-21,285.000000,286.700012,278.600006,279.350006,271.764954,1080318
2024-06-24,279.950012,282.100006,273.500000,280.500000,272.883728,1348376
2024-06-25,281.950012,283.450012,278.950012,280.799988,273.175568,845387
2024-06-26,281.299988,283.600006,279.100006,280.950012,273.321503,676637
2024-06-27,279.649994,282.899994,277.000000,279.899994,272.299988,1241042
2024-06-28,273.700012,280.750000,273.250000,275.350006,275.350006,955316
2024-07-01,274.100006,276.350006,271.649994,272.200012,272.200012,998574
2024-07-02,273.100006,273.500000,264.250000,265.000000,265.000000,1081605
2024-07-03,267.600006,269.700012,263.149994,267.649994,267.649994,1403554
2024-07-04,267.700012,271.299988,265.600006,270.049988,270.049988,604565
2024-07-05,270.000000,274.250000,268.899994,273.700012,273.700012,386933
2024-07-08,269.750000,269.750000,261.700012,262.450012,262.450012,1175327
2024-07-09,264.899994,264.899994,261.149994,261.750000,261.750000,649429
2024-07-10,263.100006,263.500000,254.500000,256.549988,256.549988,980556
2024-07-11,258.500000,259.549988,255.500000,256.750000,256.750000,521343
2024-07-12,256.850006,259.049988,250.199997,250.750000,250.750000,932919
2024-07-15,252.300003,259.250000,250.750000,258.600006,258.600006,2169287
2024-07-16,260.750000,260.899994,257.049988,258.450012,258.450012,962407
2024-07-18,258.450012,258.700012,254.800003,255.399994,255.399994,698192
2024-07-19,255.550003,257.100006,249.000000,250.300003,250.300003,425370
2024-07-22,250.199997,256.149994,246.600006,253.100006,253.100006,798490
2024-07-23,254.149994,255.000000,243.750000,251.000000,251.000000,818879
2024-07-24,252.000000,252.800003,246.050003,249.149994,249.149994,610894
2024-07-25,248.500000,249.100006,244.899994,245.399994,245.399994,680254
2024-07-26,246.750000,250.699997,244.050003,249.699997,249.699997,796307
2024-07-29,253.750000,260.700012,251.550003,255.899994,255.899994,2127935
2024-07-30,257.350006,257.950012,254.850006,256.250000,256.250000,734221
2024-07-31,256.450012,257.100006,251.550003,253.850006,253.850006,779709
2024-08-01,258.000000,258.100006,250.250000,251.199997,251.199997,1545633
2024-08-02,250.000000,250.000000,242.550003,243.649994,243.649994,1013697
2024-08-05,239.949997,241.649994,231.399994,239.850006,239.850006,1760067
2024-08-06,241.149994,246.300003,238.850006,239.399994,239.399994,1082997
2024-08-07,243.000000,244.350006,239.000000,243.550003,243.550003,993324
2024-08-08,243.500000,244.649994,240.500000,241.250000,241.250000,453169
2024-08-09,244.550003,250.000000,242.199997,245.800003,245.800003,517031
2024-08-12,242.350006,246.899994,242.350006,244.800003,244.800003,868711
2024-08-13,245.399994,246.649994,240.800003,241.750000,241.750000,1066613
2024-08-14,241.250000,243.399994,238.750000,239.399994,239.399994,1023936
2024-08-16,241.949997,243.850006,240.449997,243.600006,243.600006,732743
2024-08-19,243.350006,249.399994,243.350006,247.350006,247.350006,944389
2024-08-20,247.350006,255.000000,246.949997,254.050003,254.050003,5344109
2024-08-21,255.399994,255.399994,251.100006,253.500000,253.500000,330541
2024-08-22,253.850006,256.899994,253.550003,254.000000,254.000000,591786
